schema_version,row_id,k_index,t,u,v,r_tu,r_tplusu_v,r_uv,r_t_uplusv,defect_numerator_24,defect_multiple_2pi,is_integer_multiple,normalization_axes,cocycle_mod24,case_kind,negative_reason,oracle,tolerance,status
paper13-circle-twists-controls/1,LI-0469,6,1,1,1,-12,0,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0470,6,1,1,2,-12,0,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0471,6,1,2,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0472,6,1,2,-1,0,-12,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0473,6,1,2,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0474,6,1,2,1,0,-12,0,-12,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0475,6,1,2,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0476,6,2,-2,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0477,6,2,-2,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0478,6,2,-2,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0479,6,2,-2,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0480,6,2,-2,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0481,6,2,-1,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0482,6,2,-1,-1,0,-12,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0483,6,2,-1,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0484,6,2,-1,1,0,-12,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0485,6,2,-1,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0486,6,2,0,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0487,6,2,0,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0488,6,2,0,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0489,6,2,0,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0490,6,2,0,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0491,6,2,1,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0492,6,2,1,-1,0,-12,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0493,6,2,1,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0494,6,2,1,1,0,-12,-12,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0495,6,2,1,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0496,6,2,2,-2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0497,6,2,2,-1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0498,6,2,2,0,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0499,6,2,2,1,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
paper13-circle-twists-controls/1,LI-0500,6,2,2,2,0,0,0,0,0,0,true,true,0,DIAGNOSTIC,,LIFT_DEFECT_IN_2PI_Z,0,PASS
